timestamp,station_id,total_pile_count,session_starts,charging_minutes,energy_kwh,average_occupied_count,peak_occupied_count,average_available_count,station_load
2020-10-24 00:00:00Z,1,2,0,34.2,4.129276,0.57,1,1.43,0.285
2020-10-24 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 12:00:00Z,1,2,1,32.45,1.822177,0.540833,1,1.459167,0.270417
2020-10-24 13:00:00Z,1,2,1,86.2167,6.536201,1.436944,2,0.563056,0.718472
2020-10-24 14:00:00Z,1,2,0,63.7667,6.486622,1.062778,2,0.937222,0.531389
2020-10-24 15:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-24 17:00:00Z,1,2,1,45.1,4.978,0.751667,1,1.248333,0.375833
2020-10-24 18:00:00Z,1,2,1,46.1167,5.630354,0.768611,1,1.231389,0.384306
2020-10-24 19:00:00Z,1,2,2,77.05,8.864903,1.284167,2,0.715833,0.642083
2020-10-24 20:00:00Z,1,2,0,52.4833,5.675743,0.874722,1,1.125278,0.437361
2020-10-24 21:00:00Z,1,2,1,35.05,4.235,0.584167,1,1.415833,0.292083
2020-10-24 22:00:00Z,1,2,1,3.3,0.344,0.055,1,1.945,0.0275
2020-10-24 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 13:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 14:00:00Z,1,2,1,27.5167,3.190218,0.458611,1,1.541389,0.229306
2020-10-25 15:00:00Z,1,2,0,3.5,0.405782,0.058333,1,1.941667,0.029167
2020-10-25 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 17:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 18:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 19:00:00Z,1,2,1,1.8333,0.220615,0.030556,1,1.969444,0.015278
2020-10-25 20:00:00Z,1,2,0,25.0167,3.010385,0.416944,1,1.583056,0.208472
2020-10-25 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-25 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 11:00:00Z,1,2,1,57.3333,6.703705,0.955556,1,1.044444,0.477778
2020-10-26 12:00:00Z,1,2,0,60.0,7.015505,1.0,1,1.0,0.5
2020-10-26 13:00:00Z,1,2,0,60.0,7.015505,1.0,1,1.0,0.5
2020-10-26 14:00:00Z,1,2,0,60.0,7.015505,1.0,1,1.0,0.5
2020-10-26 15:00:00Z,1,2,1,63.0833,7.189248,1.051389,2,0.948611,0.525694
2020-10-26 16:00:00Z,1,2,0,120.0,10.39646,2.0,2,0.0,1.0
2020-10-26 17:00:00Z,1,2,0,64.3,7.257807,1.071667,2,0.928333,0.535833
2020-10-26 18:00:00Z,1,2,0,5.1167,0.598267,0.085278,1,1.914722,0.042639
2020-10-26 19:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-26 22:00:00Z,1,2,2,63.85,7.569,1.064167,2,0.935833,0.532083
2020-10-26 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-27 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-27 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-27 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-27 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-27 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-27 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-27 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-27 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-27 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-27 09:00:00Z,1,2,1,17.9667,1.956337,0.299444,1,1.700556,0.149722
2020-10-27 10:00:00Z,1,2,0,22.1667,2.413663,0.369444,1,1.630556,0.184722
2020-10-27 11:00:00Z,1,2,1,51.9833,1.028982,0.866389,1,1.133611,0.433194
2020-10-27 12:00:00Z,1,2,0,60.0,1.187668,1.0,1,1.0,0.5
2020-10-27 13:00:00Z,1,2,0,60.0,1.187668,1.0,1,1.0,0.5
2020-10-27 14:00:00Z,1,2,0,60.0,1.187668,1.0,1,1.0,0.5
2020-10-27 15:00:00Z,1,2,0,8.0333,0.159015,0.133889,1,1.866111,0.066944
2020-10-27 16:00:00Z,1,2,1,49.3,2.924,0.821667,1,1.178333,0.410833
2020-10-27 17:00:00Z,1,2,1,36.1,4.397959,0.601667,1,1.398333,0.300833
2020-10-27 18:00:00Z,1,2,1,34.9333,4.211809,0.582222,1,1.417778,0.291111
2020-10-27 19:00:00Z,1,2,1,42.0167,4.246429,0.700278,1,1.299722,0.350139
2020-10-27 20:00:00Z,1,2,0,20.2333,0.842804,0.337222,1,1.662778,0.168611
2020-10-27 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-27 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-27 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 13:00:00Z,1,2,1,13.7833,1.555,0.229722,1,1.770278,0.114861
2020-10-28 14:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 15:00:00Z,1,2,1,34.5667,2.011,0.576111,1,1.423889,0.288056
2020-10-28 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 17:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 18:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 19:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-28 20:00:00Z,1,2,1,59.4167,7.180999,0.990278,1,1.009722,0.495139
2020-10-28 21:00:00Z,1,2,1,113.8833,9.9785,1.898056,2,0.101944,0.949028
2020-10-28 22:00:00Z,1,2,0,0.5833,0.070501,0.009722,1,1.990278,0.004861
2020-10-28 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-29 12:00:00Z,1,2,1,14.6333,1.525127,0.243889,1,1.756111,0.121944
2020-10-29 13:00:00Z,1,2,0,60.0,6.253367,1.0,1,1.0,0.5
2020-10-29 14:00:00Z,1,2,0,60.0,6.253367,1.0,1,1.0,0.5
2020-10-29 15:00:00Z,1,2,0,60.0,6.253367,1.0,1,1.0,0.5
2020-10-29 16:00:00Z,1,2,0,60.0,6.253367,1.0,1,1.0,0.5
2020-10-29 17:00:00Z,1,2,0,60.0,6.253367,1.0,1,1.0,0.5
2020-10-29 18:00:00Z,1,2,0,60.0,6.253367,1.0,1,1.0,0.5
2020-10-29 19:00:00Z,1,2,0,60.0,6.253367,1.0,1,1.0,0.5
2020-10-29 20:00:00Z,1,2,0,60.0,6.253367,1.0,1,1.0,0.5
2020-10-29 21:00:00Z,1,2,0,24.85,2.589936,0.414167,1,1.585833,0.207083
2020-10-29 22:00:00Z,1,2,1,39.2,4.695,0.653333,1,1.346667,0.326667
2020-10-29 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 13:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 14:00:00Z,1,2,1,34.4833,2.003354,0.574722,1,1.425278,0.287361
2020-10-30 15:00:00Z,1,2,1,44.9667,4.799765,0.749444,1,1.250556,0.374722
2020-10-30 16:00:00Z,1,2,0,11.4333,1.382881,0.190556,1,1.809444,0.095278
2020-10-30 17:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 18:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 19:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-30 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 13:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 14:00:00Z,1,2,1,30.8667,1.510354,0.514444,1,1.485556,0.257222
2020-10-31 15:00:00Z,1,2,0,50.7167,2.481646,0.845278,1,1.154722,0.422639
2020-10-31 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 17:00:00Z,1,2,1,41.9333,2.727612,0.698889,1,1.301111,0.349444
2020-10-31 18:00:00Z,1,2,1,48.2667,3.654388,0.804444,2,1.195556,0.402222
2020-10-31 19:00:00Z,1,2,1,55.9,6.890792,0.931667,1,1.068333,0.465833
2020-10-31 20:00:00Z,1,2,0,43.1833,5.323208,0.719722,1,1.280278,0.359861
2020-10-31 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-10-31 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 11:00:00Z,1,2,1,55.9833,5.588072,0.933056,1,1.066944,0.466528
2020-11-01 12:00:00Z,1,2,0,60.0,5.989003,1.0,1,1.0,0.5
2020-11-01 13:00:00Z,1,2,2,72.35,8.680512,1.205833,2,0.794167,0.602917
2020-11-01 14:00:00Z,1,2,0,60.0,7.426495,1.0,1,1.0,0.5
2020-11-01 15:00:00Z,1,2,0,60.0,7.426495,1.0,1,1.0,0.5
2020-11-01 16:00:00Z,1,2,0,60.0,7.426495,1.0,1,1.0,0.5
2020-11-01 17:00:00Z,1,2,0,60.0,7.426495,1.0,1,1.0,0.5
2020-11-01 18:00:00Z,1,2,0,60.0,7.426495,1.0,1,1.0,0.5
2020-11-01 19:00:00Z,1,2,0,40.25,4.98194,0.670833,1,1.329167,0.335417
2020-11-01 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-01 21:00:00Z,1,2,1,8.2333,0.899434,0.137222,1,1.862778,0.068611
2020-11-01 22:00:00Z,1,2,0,54.5167,5.955566,0.908611,1,1.091389,0.454306
2020-11-01 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 12:00:00Z,1,2,1,59.1833,6.976251,0.986389,1,1.013611,0.493194
2020-11-02 13:00:00Z,1,2,0,60.0,7.072516,1.0,1,1.0,0.5
2020-11-02 14:00:00Z,1,2,0,60.0,7.072516,1.0,1,1.0,0.5
2020-11-02 15:00:00Z,1,2,0,60.0,7.072516,1.0,1,1.0,0.5
2020-11-02 16:00:00Z,1,2,0,60.0,7.072516,1.0,1,1.0,0.5
2020-11-02 17:00:00Z,1,2,0,60.0,7.072516,1.0,1,1.0,0.5
2020-11-02 18:00:00Z,1,2,0,60.0,7.072516,1.0,1,1.0,0.5
2020-11-02 19:00:00Z,1,2,0,34.05,4.013653,0.5675,1,1.4325,0.28375
2020-11-02 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-02 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 12:00:00Z,1,2,2,71.7667,5.707869,1.196111,2,0.803889,0.598056
2020-11-03 13:00:00Z,1,2,0,93.05,7.656155,1.550833,2,0.449167,0.775417
2020-11-03 14:00:00Z,1,2,1,37.75,2.577814,0.629167,1,1.370833,0.314583
2020-11-03 15:00:00Z,1,2,0,53.4,6.245162,0.89,1,1.11,0.445
2020-11-03 16:00:00Z,1,2,1,34.2667,3.756,0.571111,1,1.428889,0.285556
2020-11-03 17:00:00Z,1,2,1,57.2,6.431292,0.953333,1,1.046667,0.476667
2020-11-03 18:00:00Z,1,2,0,60.0,6.746111,1.0,1,1.0,0.5
2020-11-03 19:00:00Z,1,2,0,56.3667,6.337597,0.939444,1,1.060556,0.469722
2020-11-03 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 22:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-03 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 13:00:00Z,1,2,1,59.2833,7.219575,0.988056,1,1.011944,0.494028
2020-11-04 14:00:00Z,1,2,0,0.8,0.097425,0.013333,1,1.986667,0.006667
2020-11-04 15:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 17:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 18:00:00Z,1,2,1,30.5167,3.302493,0.508611,1,1.491389,0.254306
2020-11-04 19:00:00Z,1,2,0,57.9333,6.269507,0.965556,1,1.034444,0.482778
2020-11-04 20:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 21:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-04 22:00:00Z,1,2,1,59.1167,3.119298,0.985278,1,1.014722,0.492639
2020-11-04 23:00:00Z,1,2,0,60.0,3.165907,1.0,1,1.0,0.5
2020-11-05 00:00:00Z,1,2,0,40.25,2.123796,0.670833,1,1.329167,0.335417
2020-11-05 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 04:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 05:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 06:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 07:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 08:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 09:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 10:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 11:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 12:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 13:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 14:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 15:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 16:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-05 17:00:00Z,1,2,1,18.4333,2.1901,0.307222,1,1.692778,0.153611
2020-11-05 18:00:00Z,1,2,0,60.0,7.128717,1.0,1,1.0,0.5
2020-11-05 19:00:00Z,1,2,0,60.0,7.128717,1.0,1,1.0,0.5
2020-11-05 20:00:00Z,1,2,0,60.0,7.128717,1.0,1,1.0,0.5
2020-11-05 21:00:00Z,1,2,0,60.0,7.128717,1.0,1,1.0,0.5
2020-11-05 22:00:00Z,1,2,0,53.0,6.297033,0.883333,1,1.116667,0.441667
2020-11-05 23:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-06 00:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-06 01:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-06 02:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
2020-11-06 03:00:00Z,1,2,0,0.0,0.0,0.0,0,2.0,0.0
